STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       5906;2021041503:25;    1;   90.0;    0.0;    0.0;   0;   105.06;2021041504:00;eor
       5906;2021041504:25;    1;   90.0;    0.0;    0.0;   0;    96.61;2021041505:00;eor
       5906;2021041505:25;    1;   89.0;    6.0;    7.0;   0;    87.33;2021041506:00;eor
       5906;2021041506:25;    1;   88.0;   20.0;   59.0;  55;    77.66;2021041507:00;eor
       5906;2021041507:25;    1;   90.0;   28.0;  126.0;  60;    67.96;2021041508:00;eor
       5906;2021041508:25;    1;   94.0;   34.0;  188.0;  60;    58.66;2021041509:00;eor
       5906;2021041509:25;    1;   98.0;   47.0;  248.0;  60;    50.34;2021041510:00;eor
       5906;2021041510:25;    1;  107.0;   94.0;  302.0;  57;    43.78;2021041511:00;eor
       5906;2021041511:25;    1;  110.0;   94.0;  311.0;  55;    40.06;2021041512:00;eor
       5906;2021041512:25;    1;  116.0;   93.0;  109.0;   7;    40.05;2021041513:00;eor
       5906;2021041513:25;    1;  110.0;  122.0;  265.0;  52;    43.74;2021041514:00;eor
       5906;2021041514:25;    1;  107.0;   79.0;  210.0;  46;    50.27;2021041515:00;eor
       5906;2021041515:25;    1;  116.0;   55.0;  154.0;  48;    58.58;2021041516:00;eor
       5906;2021041516:25;    1;  103.0;   37.0;   76.0;  21;    67.86;2021041517:00;eor
       5906;2021041517:25;    1;  101.0;   26.0;   63.0;  57;    77.54;2021041518:00;eor
       5906;2021041518:25;    1;  104.0;    9.0;   10.0;   5;    87.19;2021041519:00;eor
       5906;2021041519:25;    1;  102.0;    0.0;    0.0;   0;    96.43;2021041520:00;eor
       5906;2021041520:25;    1;  101.0;    0.0;    0.0;   0;   104.85;2021041521:00;eor
       5906;2021041521:25;    1;   97.0;    0.0;    0.0;   0;   111.97;2021041522:00;eor
       5906;2021041522:25;    1;   96.0;    0.0;    0.0;   0;   117.21;2021041523:00;eor
       5906;2021041523:25;    1;   97.0;    0.0;    0.0;   0;   120.02;2021041600:00;eor
       5906;2021041600:25;    1;  104.0;    0.0;    0.0;   0;   120.01;2021041601:00;eor
       5906;2021041601:25;    1;  104.0;    0.0;    0.0;   0;   117.17;2021041602:00;eor
       5906;2021041602:25;    1;  108.0;    0.0;    0.0;   0;   111.90;2021041603:00;eor
       5906;2021041603:25;    1;  105.0;    0.0;    0.0;   0;   104.76;2021041604:00;eor
       5906;2021041604:25;    1;   -999;    0.0;    0.0;   0;    96.32;2021041605:00;eor
